Series Name,Series Code,Country Name,Country Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Arab World,ARB,59.4965400695801,59.5534706115723,59.4571418762207,60.0916786193848,61.2752113342285,59.9205513000488,61.1851806640625,63.2661399841309,67.0943832397461,64.2285614013672,68.0543212890625,66.6015701293945,68.4434280395508,69.6344223022461,66.4708862304688,66.9413528442383,67.5015869140625,67.8748931884766,67.8338012695312,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Caribbean small states,CSS,91.770149230957,92.0127868652344,92.1343078613281,92.7682418823242,92.9496917724609,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,99.1360015869141,99.1648788452148,99.1938018798828,99.2280578613281,99.2559585571289,99.2838668823242,99.3091430664062,99.3347702026367,99.3508377075195,99.3539199829102,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Early-demographic dividend,EAR,62.6845817565918,62.1933784484863,62.8372001647949,63.8809509277344,64.7356033325195,65.8554534912109,68.1740493774414,68.4508285522461,69.084358215332,69.6980514526367,70.9281616210938,71.7644271850586,72.5756301879883,73.0892868041992,73.5040969848633,73.8940582275391,74.4787826538086,74.9784927368164,75.7668533325195,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,East Asia & Pacific,EAS,88.3039169311523,88.7084808349609,89.2895889282227,90.7135391235352,91.1433334350586,91.6126480102539,91.8322296142578,91.5148391723633,91.7530822753906,91.886848449707,92.6412200927734,92.8814392089844,93.1314468383789,93.3517608642578,93.5822372436523,94.0413589477539,94.5039291381836,94.5390472412109,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,East Asia & Pacific (excluding high income),EAP,88.4693374633789,88.8552322387695,89.453987121582,91.0066680908203,91.4022827148438,91.878662109375,92.1929473876953,91.9139022827148,92.1322402954102,92.2632064819336,92.9346084594727,93.1638412475586,93.4136581420898,93.6259918212891,93.856201171875,94.2917785644531,94.7819976806641,94.8024597167969,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,East Asia & Pacific (IDA & IBRD),TEA,88.3144683837891,88.7065811157227,89.314338684082,90.8880310058594,91.2891616821289,91.7720489501953,92.0906524658203,91.8081283569336,92.0294723510742,92.1622924804688,92.8425521850586,93.0748672485352,93.3281097412109,93.5433502197266,93.7767486572266,94.2181701660156,94.7149276733398,94.7359008789062,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Europe & Central Asia,ECS,95.9018325805664,96.1015625,96.1442108154297,96.2921829223633,96.4388198852539,96.6130676269531,97.0707321166992,97.2734832763672,97.4160919189453,97.5037689208984,97.560432434082,97.6148910522461,97.7479629516602,97.8020172119141,97.9582138061523,98.0051422119141,98.1070709228516,98.1425933837891,98.1698913574219,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Europe & Central Asia (excluding high income),ECA,96.0253677368164,96.1899795532227,96.135627746582,96.2807006835938,96.4140701293945,97.1307830810547,97.5702362060547,97.9569778442383,98.153190612793,98.2219085693359,98.2583084106445,98.2894973754883,98.4836730957031,98.472770690918,98.7043609619141,98.7313232421875,98.8617401123047,98.9141311645508,98.9547271728516,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Europe & Central Asia (IDA & IBRD),TEC,96.3704071044922,96.5191421508789,96.4811477661133,96.6116180419922,96.7362976074219,97.4067230224609,97.7859420776367,98.119499206543,98.2934265136719,98.3574600219727,98.3935775756836,98.4251327514648,98.5960998535156,98.5912704467773,98.7942886352539,98.8217086791992,98.9379577636719,98.9848709106445,99.0196228027344,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Fragile and conflict affected situations,FCS,55.5555114746094,55.307689666748,57.4712715148926,54.2699394226074,54.4477615356445,53.8481407165527,54.3423194885254,54.3508987426758,55.996940612793,55.4462890625,57.3688812255859,56.5096817016602,58.5854797363281,59.5323715209961,57.9161491394043,58.7201118469238,58.5896415710449,58.7563896179199,58.6846199035645,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Heavily indebted poor countries (HIPC),HPC,44.2846908569336,43.8698883056641,42.282901763916,44.0302085876465,44.3517913818359,44.5009117126465,45.7585792541504,48.2252502441406,49.803581237793,50.9395904541016,51.9952583312988,52.668758392334,53.8300285339355,55.1465797424316,56.7160987854004,57.2313385009766,57.5840492248535,58.2435417175293,58.56787109375,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,IBRD only,IBD,79.0159912109375,78.877571105957,79.368049621582,80.4697570800781,80.9737014770508,81.5287017822266,82.6526184082031,83.0524978637695,83.5954818725586,83.6618576049805,84.4365005493164,84.6464385986328,85.1535873413086,85.4462203979492,85.5339889526367,85.6540222167969,86.1236267089844,86.3695983886719,86.805061340332,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,IDA & IBRD total,IBT,73.427848815918,73.269157409668,73.8792495727539,74.4077301025391,74.8516235351562,75.3407363891602,76.5320205688477,76.8997573852539,77.4555435180664,77.638313293457,78.412712097168,78.7430801391602,79.4350204467773,79.8065490722656,79.9954833984375,80.2309799194336,80.5973815917969,80.8308181762695,81.1813888549805,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,IDA blend,IDB,49.8511390686035,49.5669097900391,57.4976692199707,49.4835891723633,50.512580871582,51.484001159668,52.1672592163086,52.9076690673828,53.9323692321777,53.9177589416504,55.2834091186523,55.8064384460449,56.757438659668,57.6557807922363,57.6906585693359,58.2003593444824,58.5982818603516,59.0784111022949,59.5614814758301,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,IDA only,IDX,49.5943412780762,49.6887817382812,47.7777214050293,49.374870300293,49.5998115539551,49.8802185058594,52.1926689147949,52.6579513549805,53.5363998413086,54.8851890563965,55.7290191650391,57.0279884338379,59.0164413452148,60.0085983276367,61.2633285522461,62.4390106201172,62.7120704650879,63.244571685791,63.5939788818359,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,IDA total,IDA,49.6789817810059,49.6486015319824,50.9795684814453,49.4106712341309,49.9004402160645,50.4088706970215,52.1842918395996,52.7403297424316,53.6668891906738,54.5669097900391,55.5826416015625,56.6275787353516,58.2772407531738,59.2409782409668,60.0994491577148,61.0611381530762,61.3776206970215,61.8951683044434,62.2890510559082,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Late-demographic dividend,LTE,89.7380676269531,90.1599731445312,90.4603729248047,91.8468322753906,92.1240615844727,92.5248413085938,92.8330612182617,93.2301406860352,93.4553527832031,93.5302124023438,93.6428985595703,93.9332733154297,94.2317504882812,94.432746887207,94.6663208007812,94.9144134521484,95.2930297851562,95.346321105957,95.3925476074219,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Latin America & Caribbean,LCN,89.263557434082,89.798942565918,89.625862121582,90.3734817504883,90.6315307617188,90.8948364257812,91.0409698486328,91.580680847168,91.9162292480469,91.9930191040039,92.4683990478516,92.5874328613281,93.0710067749023,93.1621322631836,93.330810546875,93.8028564453125,93.8200988769531,94.1233520507812,94.2721633911133,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Latin America & Caribbean (excluding high income),LAC,88.6899795532227,89.2678298950195,88.9986572265625,89.7373809814453,90.0229568481445,90.3253936767578,90.5017013549805,91.1359710693359,91.4866333007812,91.5903015136719,92.0518493652344,92.173957824707,92.6637115478516,92.7820587158203,92.9597778320312,93.4829711914062,93.4956512451172,93.8251190185547,93.983772277832,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Latin America & Caribbean (IDA & IBRD),TLA,88.980712890625,89.5359268188477,89.3592529296875,90.1328277587891,90.4005584716797,90.6756591796875,90.8280487060547,91.3859405517578,91.7344207763672,91.8138732910156,92.3046035766602,92.4344787597656,92.9338226318359,93.029052734375,93.2039337158203,93.6906433105469,93.7096176147461,94.0236511230469,94.1766586303711,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Least developed countries: UN classification,LDC,46.0701713562012,46.1317710876465,43.9478912353516,45.5218200683594,45.6508407592773,46.334098815918,48.7306785583496,49.1791610717773,50.1896095275879,51.7252006530762,52.6307907104492,54.1235084533691,56.3658294677734,57.4831008911133,57.8335189819336,59.1537208557129,59.4558906555176,60.1137886047363,60.5485305786133,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Low & middle income,LMY,73.0465087890625,72.8878936767578,73.50537109375,74.0380096435547,74.4926681518555,74.9894180297852,76.2049789428711,76.5856475830078,77.1513900756836,77.3421096801758,78.1250228881836,78.4618225097656,79.1627197265625,79.5448608398438,79.740119934082,79.9843673706055,80.359001159668,80.5986328125,80.9572677612305,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Low income,LIC,44.0487213134766,43.510311126709,41.7064018249512,43.3451614379883,44.1927680969238,44.6296997070312,45.3856506347656,47.8613700866699,48.4092483520508,49.4457206726074,49.8515815734863,50.5955200195312,51.7029914855957,52.9723014831543,52.8249702453613,53.2473297119141,53.435489654541,54.0468482971191,54.2912712097168,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Lower middle income,LMC,57.9431381225586,57.3480911254883,58.7769508361816,58.5789413452148,59.3010711669922,60.3066291809082,62.8433303833008,63.2070617675781,64.0897979736328,64.7795791625977,65.7448196411133,66.814697265625,67.7120819091797,68.5562896728516,69.3815689086914,69.6874237060547,70.3396987915039,71.0304107666016,71.9270095825195,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Middle East & North Africa,MEA,64.8845977783203,65.1279678344727,66.0652084350586,66.5509262084961,67.51123046875,67.6041793823242,68.6947708129883,69.3978576660156,72.1373672485352,69.8238525390625,73.085823059082,72.0873794555664,73.4915924072266,74.7790069580078,72.0245819091797,72.4945220947266,73.0420074462891,73.4363021850586,73.8940811157227,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Middle East & North Africa (excluding high income),MNA,63.0295295715332,63.1661682128906,64.0624084472656,64.4403305053711,65.3175735473633,65.24951171875,66.3156661987305,66.4852600097656,69.5184478759766,66.9064407348633,70.4702377319336,69.2783279418945,70.8509368896484,72.3119277954102,69.0610427856445,69.5580825805664,70.0246810913086,70.4972991943359,71.0048675537109,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Middle East & North Africa (IDA & IBRD),TMN,62.7867012023926,62.913028717041,63.8168601989746,64.1904907226562,65.0695724487305,64.9908218383789,66.0611724853516,66.2257766723633,69.2763900756836,66.6288604736328,70.2232894897461,69.0115203857422,70.5940399169922,72.0637969970703,68.7706298828125,69.2698135375977,69.73779296875,70.210693359375,70.7188568115234,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Middle income,MIC,75.063606262207,74.9524765014648,75.767707824707,76.2566223144531,76.7136535644531,77.2471008300781,78.5311965942383,78.7863006591797,79.3894119262695,79.5426483154297,80.3792266845703,80.7119369506836,81.4100799560547,81.7573394775391,82.0184783935547,82.2918472290039,82.7289581298828,82.9822006225586,83.3974914550781,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,North America,NAC,98.4985733032227,98.5225372314453,98.5366668701172,98.5539093017578,98.5814971923828,..,..,..,..,..,..,..,..,98.6756973266602,98.6859588623047,98.6929397583008,98.7015075683594,98.7035827636719,98.7047576904297,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.4494094848633,96.5339965820312,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Other small states,OSS,78.0881576538086,78.710578918457,78.4435272216797,77.6722183227539,78.8133316040039,78.0410308837891,78.441520690918,79.0682601928711,79.6132888793945,79.9745330810547,80.3486099243164,81.1061172485352,81.4970397949219,81.7931289672852,82.1173782348633,82.4919586181641,82.9024887084961,83.1045074462891,83.3351898193359,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Pre-demographic dividend,PRE,47.5133018493652,47.2074508666992,50.0219306945801,45.1410484313965,45.4778900146484,44.5021591186523,45.3518486022949,47.5343284606934,50.2775993347168,49.9848213195801,52.42041015625,51.6706809997559,54.3360786437988,55.7106513977051,55.7557487487793,56.2406806945801,56.6158905029297,57.2519187927246,57.6288909912109,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Small states,SST,81.5459671020508,82.0344924926758,81.8608169555664,81.4387969970703,82.2758331298828,81.7360382080078,82.0140609741211,82.4608612060547,82.7908630371094,82.9733581542969,83.2145690917969,83.7748870849609,84.0566711425781,84.2684326171875,84.5019378662109,84.7908782958984,85.0809707641602,85.2431716918945,..,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,South Asia,SAS,48.8937492370605,48.0956192016602,48.7504081726074,49.9173011779785,50.9917602539062,52.0031394958496,55.8053703308105,56.8044013977051,57.5709991455078,58.5660095214844,59.5967483520508,60.7380485534668,62.3422813415527,63.2356109619141,63.7823715209961,63.746768951416,64.6073913574219,65.5588989257812,66.855339050293,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,South Asia (IDA & IBRD),TSA,48.8937492370605,48.0956192016602,48.7504081726074,49.9173011779785,50.9917602539062,52.0031394958496,55.8053703308105,56.8044013977051,57.5709991455078,58.5660095214844,59.5967483520508,60.7380485534668,62.3422813415527,63.2356109619141,63.7823715209961,63.746768951416,64.6073913574219,65.5588989257812,66.855339050293,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Sub-Saharan Africa,SSF,50.4735794067383,49.7467803955078,52.1603584289551,49.0229911804199,49.387378692627,50.0709609985352,50.8059692382812,52.7284317016602,54.0912704467773,55.0385208129883,55.9180183410645,56.7517204284668,57.7169799804688,58.2770500183105,59.9773292541504,60.9063911437988,61.1422500610352,61.254451751709,61.4376907348633,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Sub-Saharan Africa (excluding high income),SSA,50.4673614501953,49.7404899597168,52.1544494628906,49.0166816711426,49.3811912536621,50.0648994445801,50.8000984191895,52.7228012084961,54.0858612060547,55.0332794189453,55.9129600524902,56.7468299865723,57.7122802734375,58.2724685668945,59.9730186462402,60.9022483825684,61.1382102966309,61.2505111694336,61.4338417053223,..
"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,50.4735794067383,49.7467803955078,52.1603584289551,49.0229911804199,49.387378692627,50.0709609985352,50.8059692382812,52.7284317016602,54.0912704467773,55.0385208129883,55.9180183410645,56.7517204284668,57.7169799804688,58.2770500183105,59.9773292541504,60.9063911437988,61.1422500610352,61.254451751709,61.4376907348633,..
